id,ftext_key,category,source_text,arabic_translation,notes,placeholders
EL_M01_E07_1000_M160_NPC0010_f,M01_E07_1000_M160_NPC0010_f,dialogue,街の北の森にある霧の遺跡だそうです。\n正式な調査が行われていない未知の遺跡ですが……,يُقال إنها أطلال الضباب الواقعة في الغابة شمال المدينة.\nوهي أطلال مجهولة لم تخضع لدراسة رسمية بعد...,,"[""\\n""]"
EL_M01_E07_1000_M180_PCM000_m,M01_E07_1000_M180_PCM000_m,dialogue,孤児だった俺が、こうして生きているのは\n近くにいた誰かが助けてくれたおかげなんだ。,إن بقائي حيًا هكذا، وأنا الذي نشأتُ يتيمًا،\nيعود لفضل شخص ما كان قريبًا ومد لي يد العون.,,"[""\\n""]"
EL_M01_E07_1000_M190_PCM000_m,M01_E07_1000_M190_PCM000_m,dialogue,だから俺は……助けを求めている人がいるなら、\nあきらめたくない！,لهذا السبب... إن كان هناك من يطلب المساعدة،\nفأنا لا أريد الاستسلام!,,"[""\\n""]"
EL_M01_E07_1000_M200_NPC0010_f,M01_E07_1000_M200_NPC0010_f,dialogue,それがあなたという人なのですね……,هذا هو طبعك النبيل إذن...,,[]
EL_M01_E07_1000_M210_NPC0010_f,M01_E07_1000_M210_NPC0010_f,dialogue,私もあきらめたくありません！\n霧の遺跡に急ぎましょう！,وأنا أيضًا لا أريد الاستسلام!\nفلنسرع إلى أطلال الضباب!,,"[""\\n""]"
EL_M01_E07_1000_M220_PCM000_m,M01_E07_1000_M220_PCM000_m,dialogue,……ありがとう。\n君がパートナーで良かった。,...شكرًا لكِ.\nأنا سعيد لأنكِ شريكتي.,,"[""\\n""]"
EL_M01_E07_1000_M230_NPC0010_f,M01_E07_1000_M230_NPC0010_f,dialogue,こちらこそ。,الشرف لي.,,[]
EL_M01_E07_1100_M010_PCM000_m,M01_E07_1100_M010_PCM000_m,dialogue,この先は、何が起こるかわからない。\n街で準備は済ませておくか。,لا ندري ما الذي قد يحدث لاحقًا.\nهل ننهي استعداداتنا في المدينة أولًا؟,,"[""\\n""]"
EL_M01_E07_1100_M030_PCM000_m,M01_E07_1100_M030_PCM000_m,dialogue,うわっ！？,واااه!؟,,[]
EL_M01_E07_1100_M040_NPC0010_f,M01_E07_1100_M040_NPC0010_f,dialogue,大丈夫ですか、エリオット！,هل أنت بخير يا إليوت؟,,[]
EL_M01_E07_1100_M050_PCM000_m,M01_E07_1100_M050_PCM000_m,dialogue,ああ……だが、やられた……\nツールを袋ごと盗まれたようだ。,أجل... لكني وقعتُ في الفخ...\nيبدو أن حقيبة أدواتي قد سُرقت بالكامل.,,"[""\\n""]"
EL_M01_E07_1100_M070_PCM000_m,M01_E07_1100_M070_PCM000_m,dialogue,当然、追いかけるさ！,بالتأكيد سنلاحق السارق!,,[]
EL_M01_E07_2100_M010_NPC4229_m,M01_E07_2100_M010_NPC4229_m,dialogue,ん？　このお金は……？,همم؟ هذه النقود...,,[]
EL_M01_E07_2100_M020_NPC4229_m,M01_E07_2100_M020_NPC4229_m,dialogue,もしかして、あなたの物かな？,هل هي ملكك يا ترى؟,,[]
EL_M01_E07_2100_M030_PCM000_m,M01_E07_2100_M030_PCM000_m,dialogue,ああ、そのネコにしてやられて……,أجل، لقد خدعني ذلك القط...,,[]
EL_M01_E07_2100_M040_NPC4229_m,M01_E07_2100_M040_NPC4229_m,dialogue,すまなかった。\nこのネコは……私の友人のようなものでね。,المعذرة منك.\nهذا القط... هو بمثابة صديق لي.,,"[""\\n""]"
EL_M01_E07_2100_M050_NPC4229_m,M01_E07_2100_M050_NPC4229_m,dialogue,普段はこんないたずらはしないんだが……\n何か君に縁を感じて導いてくれたのかもしれない。,هو لا يقوم بمثل هذه المقالب عادةً...\nولكن ربما شعر بوجود رابط بيننا وقادنا إليك.,,"[""\\n""]"
EL_M01_E07_2100_M060_PCM000_m,M01_E07_2100_M060_PCM000_m,dialogue,は、はあ……,آه، هكذا إذن...,,[]
EL_M01_E07_2100_M070_NPC4229_m,M01_E07_2100_M070_NPC4229_m,dialogue,お金は返すよ。\nそれからお詫びとして……受け取ってくれ。,سأعيد إليك نقودك.\nوخذ هذا أيضًا... اعتذارًا مني.,,"[""\\n""]"
EL_M01_E07_2100_M080_PCM000_m,M01_E07_2100_M080_PCM000_m,dialogue,これは……,هذا...,,[]
EL_M01_E07_2100_M110_NPC4229_m,M01_E07_2100_M110_NPC4229_m,dialogue,見たところ、君は腕に覚えがありそうだからね。\nきっとうまく使いこなせるだろう。,يبدو لي أنك واثق من مهاراتك.\nأنا متأكد من أنك ستعرف كيف تستخدمه جيدًا.,,"[""\\n""]"
EL_M01_E07_2100_M120_PCM000_m,M01_E07_2100_M120_PCM000_m,dialogue,噂では聞いたことがあった。\n不思議な石を扱う行商人がいると……,لقد سمعتُ شائعات من قبل...\nعن وجود متجول يتاجر بأحجار غريبة...,,"[""\\n""]"
EL_M01_E07_2100_M130_PCM000_m,M01_E07_2100_M130_PCM000_m,dialogue,あなたが、そうだったのか。,إذن أنت هو ذلك التاجر.,,[]
EL_M01_E07_2100_M140_NPC4229_m,M01_E07_2100_M140_NPC4229_m,dialogue,私は、それを必要とする者の前に現れる。\nこのネコと同様に、君と巡り会う運命だったのだろう。,أنا أظهر أمام من يحتاج إليّ.\nيبدو أنه كان من المقدر لنا أن نلتقي، تمامًا كما حدث مع هذا القط.,,"[""\\n""]"
EL_M01_E07_3000_M010_NPC4320_00_m,M01_E07_3000_M010_NPC4320_00_m,dialogue,くっ……次から次に蛮族が現れて……\n逃げ遅れちまった……,تبًا... يظهر الهمج واحدًا تلو الآخر...\nولم أتمكن من الهرب في الوقت المناسب...,,"[""\\n""]"
EL_M01_E07_3000_M020_NPC4320_00_m,M01_E07_3000_M020_NPC4320_00_m,dialogue,助けてくれて、ありがとな。\nまだ奥に残っているヤツがいる、探してやってくれ。,شكرًا لإنقاذي.\nلا يزال هناك شخص آخر في الداخل، أرجوك ابحث عنه.,,"[""\\n""]"
EL_M01_E07_3100_M010_NPC4330_00_m,M01_E07_3100_M010_NPC4330_00_m,dialogue,遺跡に興味があって、ここまでついてきたけど……\n軽率だったよ……,لقد جئتُ إلى هنا بدافع الفضول تجاه الأطلال...\nولكني تصرفت بطيش...,,"[""\\n""]"
EL_M01_E07_3100_M020_NPC4330_00_m,M01_E07_3100_M020_NPC4330_00_m,dialogue,まだ奥に人がいるみたいなんだ。\n俺はもう大丈夫だから、どうか助けてやってくれ。,يبدو أن هناك شخصًا آخر في الداخل.\nأنا بخير الآن، لذا أرجوك اذهب وساعده.,,"[""\\n""]"
EL_M01_E07_3200_M010_NPC4340_00_m,M01_E07_3200_M010_NPC4340_00_m,dialogue,うう……ありがとな……\nこんなところに取り残されて、困っていたんだ……,آه... شكرًا لك...\nلقد كنتُ عالقًا في مكان كهذا ومحاصرًا في ورطة...,,"[""\\n""]"
EL_M01_E07_3200_M020_NPC4340_00_m,M01_E07_3200_M020_NPC4340_00_m,dialogue,だけど、残ってるのは俺一人じゃない。\nまだ奥にいるヤツを助けてやってくれ。,لكني لستُ الوحيد المتبقي.\nأرجوك أنقذ من لا يزال في الداخل.,,"[""\\n""]"
EL_M01_E08_1000,M01_E08_1000,dialogue,瀕死状態の冒険者（オリバー）を発見\nまもなく死亡する,العثور على المغامر (أوليفر) وهو يحتضر\nووفاته بعد قليل,,"[""\\n""]"
EL_M01_E08_1000_M010_NPC4349_m,M01_E08_1000_M010_NPC4349_m,dialogue,う、うう……,آه... أوه...,,[]
EL_M01_E08_1000_M020_PCM000_m,M01_E08_1000_M020_PCM000_m,dialogue,オリバー！？\nお前だったのか！,أوليفر!؟\nأهذا أنت!,,"[""\\n""]"
EL_M01_E08_1000_M030_PCM000_m,M01_E08_1000_M030_PCM000_m,dialogue,おい、しっかりしろ！,مهلًا، تماسَك!,,[]
EL_M01_E08_1000_M040_NPC4349_m,M01_E08_1000_M040_NPC4349_m,dialogue,エリオット……\n助けにきてくれたの……か？,إليوت...\nهل أتيت... لإنقاذي؟,,"[""\\n""]"
EL_M01_E08_1000_M050_NPC4349_m,M01_E08_1000_M050_NPC4349_m,dialogue,悪いな、迷惑をかけちまって……\nちょっと欲を出しすぎちまった……,أنا آسف لأنني سببتُ لك المتاعب...\nلقد طمعتُ قليلًا أكثر من اللازم...,,"[""\\n""]"
EL_M01_E08_1000_M060_NPC4349_m,M01_E08_1000_M060_NPC4349_m,dialogue,あいつに……もっといい暮らしを……\nさせてやりたく……て……,أردتُ أن أمنحها... حياة أفضل...\nأردتُ فقط...,,"[""\\n""]"
EL_M01_E08_1000_M080_NPC0010_f,M01_E08_1000_M080_NPC0010_f,dialogue,もうかけています！\nでも――,أنا ألقي تعويذتي بالفعل!\nولكن—,,"[""\\n""]"
EL_M01_E08_1000_M090_NPC0010_f,M01_E08_1000_M090_NPC0010_f,dialogue,どんな魔法も、命を蘇らせることだけは……,ليس هناك أي سحر يمكنه إحياء الموتى...,,[]
EL_M01_E08_1000_M100_PCM000_m,M01_E08_1000_M100_PCM000_m,dialogue,くっ……こいつは、\nもうすぐ結婚するはずだったんだ。,تبًا... لقد كان هذا الفتى\nعلى وشك الزواج قريبًا.,,"[""\\n""]"
EL_M01_E08_1000_M120_PCM000_m,M01_E08_1000_M120_PCM000_m,dialogue,まだ遭難者がいるかもしれない。\nもっと奥を捜してみよう。,ربما لا يزال هناك مفقودون آخرون.\nدعنا نبحث في أعماق الأطلال.,,"[""\\n""]"
EL_M01_E09_1000,M01_E09_1000,dialogue,「古びた鍵」と「太古の書」を発見\n城に帰還する,العثور على «مفتاح قديم» و«كتاب أثري»\nالعودة إلى القلعة,,"[""\\n""]"
EL_M01_E09_1000_M010_PCM000_m,M01_E09_1000_M010_PCM000_m,dialogue,本と……鍵……？,كتاب... ومفتاح...؟,,[]
EL_M01_E09_1000_M020_NPC0010_f,M01_E09_1000_M020_NPC0010_f,dialogue,どこの鍵でしょうか？\n今いる遺跡の扉は概ね開けたはず……,يا ترى لأي باب هذا المفتاح؟\nأعتقد أننا فتحنا معظم أبواب هذه الأطلال بالفعل...,,"[""\\n""]"
EL_M01_E09_1000_M030_PCM000_m,M01_E09_1000_M030_PCM000_m,dialogue,変わった文様をしている……\nたしかに気になるな。,يحمل نقشًا غريبًا...\nهذا يثير الفضول حقًا.,,"[""\\n""]"
EL_M01_E09_1000_M040_PCM000_m,M01_E09_1000_M040_PCM000_m,dialogue,他に遭難者はいないようだ。,يبدو أنه لا يوجد مفقودون آخرون.,,[]
EL_M01_E09_1000_M050_PCM000_m,M01_E09_1000_M050_PCM000_m,dialogue,こいつを城に持ち帰って\nユイジーヌに詳しく調べてもらおう。,سنأخذ هذا معنا إلى القلعة\nوندع يوجين يفحصه بالتفصيل.,,"[""\\n""]"
EL_M01_E09_1000_M060_NPC0010_f,M01_E09_1000_M060_NPC0010_f,dialogue,はい、お願いします。,أجل، أرجوك.,,[]
EL_M01_E10_1000,M01_E10_1000,dialogue,情報や宝を元に、「扉」について調べてもらえることになった。,بناءً على المعلومات والكنوز المستردة، تقرر إجراء بحث حول «الباب».,,[]
EL_M01_E10_1000_M010_NPC0030_m,M01_E10_1000_M010_NPC0030_m,dialogue,よく戻ったな、エリオット。\n早速ですまんが、報告を聞こう。,أهلاً بعودتك يا إليوت.\nالمعذرة على العجلة، فلنستمع إلى تقريرك.,,"[""\\n""]"
EL_M01_E10_1000_M020_PCM000_m,M01_E10_1000_M020_PCM000_m,dialogue,……調査結果は以上です。,...هذه هي نتائج التحقيق كاملة.,,[]
EL_M01_E10_1000_M030_NPC0030_m,M01_E10_1000_M030_NPC0030_m,dialogue,ユイジーヌ、\nエリオットが持ち帰った書の内容は？,يوجين،\nما هو محتوى الكتاب الذي أحضره إليوت؟,,"[""\\n""]"
EL_M01_E10_1000_M040_NPC0020_m,M01_E10_1000_M040_NPC0020_m,dialogue,非常に古い言葉ですが……\nなんとか読めます。,إنها لغة قديمة للغاية...\nولكني أستطيع قراءتها بطريقة ما.,,"[""\\n""]"
EL_M01_E10_1000_M050_NPC0020_m,M01_E10_1000_M050_NPC0020_m,dialogue,どうやら、扉のような遺物について\n書かれているようです。,يبدو أن الكتاب يتحدث عن أثر يشبه الباب.,,"[""\\n""]"
EL_M01_E10_1000_M060_NPC0020_m,M01_E10_1000_M060_NPC0020_m,dialogue,『彼の扉は、時を渡る魔法――\n　数百年の時間を貫く道なり』,«هذا الباب سحر يعبر الزمن—\nطريق ينفذ عبر مئات السنين»,,"[""\\n""]"
EL_M01_E10_1000_M070_NPC0020_m,M01_E10_1000_M070_NPC0020_m,dialogue,『この扉より希望の勇者たちが旅立てり。\n　しかし、使命を果たして戻りし者なし……』,«من هذا الباب انطلق أبطال الأمل.\nولكن، لم يعد منهم أحد بعد أداء مهمته...»,,"[""\\n""]"
EL_M01_E10_1000_M080_NPC0020_m,M01_E10_1000_M080_NPC0020_m,dialogue,『もはや希望はあらず。\n　歴史を乱さぬよう、鍵にて“時の扉”を封じるべし』,«لم يعد هناك أمل.\nولكي لا يختل التاريخ، يجب إغلاق ”باب الزمن“ بالمفتاح»,,"[""\\n""]"
EL_M01_E10_1000_M090_PCM000_m,M01_E10_1000_M090_PCM000_m,dialogue,まさか時を移動できるっていうのか！？,هل يعقل أنه يمكننا السفر عبر الزمن!؟,,[]
EL_M01_E10_1000_M100_NPC0020_m,M01_E10_1000_M100_NPC0020_m,dialogue,そのまさかのようだ。\nきちんと解読しないと詳しくはわからないけど……,يبدو أن الأمر كذلك بالفعل.\nرغم أننا لن نعرف التفاصيل دون فك التشفير كاملاً...,,"[""\\n""]"
EL_M01_E10_1000_M110_NPC0030_m,M01_E10_1000_M110_NPC0030_m,dialogue,……わかった。\n解読をすすめよ。,...حسناً.\nتابع فك التشفير.,,"[""\\n""]"
EL_M01_E10_1000_M120_NPC0040_m,M01_E10_1000_M120_NPC0040_m,dialogue,素晴らしい！\nその力があれば……,رائع!\nلو امتلكنا تلك القوة...,,"[""\\n""]"
EL_M01_E10_1000_M140_PCM000_m,M01_E10_1000_M140_PCM000_m,dialogue,はっ！,أوه!,,[]
EL_M01_E10_1000_M160_NPC0040_m,M01_E10_1000_M160_NPC0040_m,dialogue,この者は、陛下の許可なく霧の遺跡に立ち入りました。\n厳しく処罰せねば、示しがつきませぬ。,لقد دخل هذا الشخص أطلال الضباب دون إذن جلالتكم.\nيجب معاقبته بصرامة ليكون عبرة لغيره.,,"[""\\n""]"
EL_M01_E10_1000_M170_NPC0010_f,M01_E10_1000_M170_NPC0010_f,dialogue,エリオットは遭難した冒険家を\n救いに行ったのです！,لقد ذهب إليوت لإنقاذ المغامرين المفقودين!,,"[""\\n""]"
EL_M01_E10_1000_M190_NPC0040_m,M01_E10_1000_M190_NPC0040_m,dialogue,……わかりました。\n鍵と書を手に入れた手柄に免じて不問としましょう。,...حسناً.\nسنتغاضى عن الأمر تقديراً لجهوده في استعادة المفتاح والكتاب.,,"[""\\n""]"
EL_M01_E10_1000_M200_NPC0040_m,M01_E10_1000_M200_NPC0040_m,dialogue,ユイジーヌ。\n回収した鍵は、扉を開くための物と考えていいのだな？,يوجين.\nهل يمكننا اعتبار أن المفتاح الذي استعدناه مخصص لفتح الباب؟,,"[""\\n""]"
EL_M01_E10_1000_M210_NPC0020_m,M01_E10_1000_M210_NPC0020_m,dialogue,おそらくは。\nしかし、よく調べてみないと……,على الأرجح.\nولكن، لا بد من فحصه بدقة أولاً...,,"[""\\n""]"
EL_M01_E10_1000_M220_NPC0040_m,M01_E10_1000_M220_NPC0040_m,dialogue,時間の無駄だ。\n実際に試せばよかろう。,هذا مضيعة للوقت.\nيجدر بنا أن نجربه عملياً فحسب.,,"[""\\n""]"
EL_M01_E10_1000_M230_NPC0030_m,M01_E10_1000_M230_NPC0030_m,dialogue,だめだ。\n誰も立ち入ってはならぬ。,كلا.\nلا يسمح لأحد بالدخول.,,"[""\\n""]"
EL_M01_E10_1000_M240_NPC0030_m,M01_E10_1000_M240_NPC0030_m,dialogue,もし、その時の扉とやらが本物であれば、\nどれほどのことが起こるかわからぬからな。,لأنه إن كان ما يدعى باب الزمن هذا حقيقياً،\nفلا ندري أي عواقب وخيمة قد تترتب على ذلك.,,"[""\\n""]"
EL_M01_E10_1000_M250_NPC0040_m,M01_E10_1000_M250_NPC0040_m,dialogue,陛下！\nこの件は私にお任せいただきたい――,جلالة الملك!\nأرجو أن تترك هذا الأمر لي—,,"[""\\n""]"
EL_M01_E10_1000_M260_NPC0030_m,M01_E10_1000_M260_NPC0030_m,dialogue,くどい！,يكفي إلحاحاً!,,[]
EL_M01_E10_1000_M270_NPC0030_m,M01_E10_1000_M270_NPC0030_m,dialogue,ユイジーヌ、解読を急げ。,يوجين، أسرع بفك التشفير.,,[]
EL_M01_E10_1000_M280_NPC0020_m,M01_E10_1000_M280_NPC0020_m,dialogue,かしこまりました。,أمرك مطاع.,,[]
EL_M01_E10_1000_M290_NPC0040_m,M01_E10_1000_M290_NPC0040_m,dialogue,くっ……そんな考えでは人間に未来はない！\nなぜそれがわからぬのだ……！,تباً... بهذا التفكير لن يكون للبشرية مستقبل!\nلماذا لا تفهم هذا...!,,"[""\\n""]"
EL_M01_E10_1000_M300_PCM000_m,M01_E10_1000_M300_PCM000_m,dialogue,さて、と。\n……お別れです、姫。,حسنًا إذن.\n...حان وقت الوداع أيتها الأميرة.,,"[""\\n""]"
EL_M01_E10_1000_M310_PCM000_m,M01_E10_1000_M310_PCM000_m,dialogue,あなたのサポートは、とても心強かった。\n感謝しています。,لقد كان دعمكِ لي مصدر قوة كبيرة.\nأنا ممتن لكِ.,,"[""\\n""]"
EL_M01_E10_1000_M320_NPC0010_f,M01_E10_1000_M320_NPC0010_f,dialogue,私こそ……あなたのおかげで、\n広い世界を知ることができました。,بل الشكر لك... فبفضلك،\nتمكنتُ من معرفة مدى اتساع هذا العالم.,,"[""\\n""]"
EL_M01_E10_1000_M330_NPC0010_f,M01_E10_1000_M330_NPC0010_f,dialogue,本当にありがとう、エリオット。,شكرًا جزيلًا لك يا إليوت.,,[]
EL_M01_E10_1000_M360_NPC0030_m,M01_E10_1000_M360_NPC0030_m,dialogue,今しばし、娘に学びの機会を与えてほしい。,أود منك أن تمنح ابنتي فرصة للتعلم لفترة أطول.,,[]
EL_M01_E10_1000_M370_PCM000_m,M01_E10_1000_M370_PCM000_m,dialogue,えっ！？,ماذا!؟,,[]
EL_M01_E10_1000_M380_NPC0010_f,M01_E10_1000_M380_NPC0010_f,dialogue,よろしいのですか？,هل هذا مقبول حقًا؟,,[]
EL_M01_E10_1000_M390_NPC0030_m,M01_E10_1000_M390_NPC0030_m,dialogue,頼む。\nこれはヒューリアの父親としての願いだ。,أرجوك.\nهذا رجاء مني بصفتي والد هيوريا.,,"[""\\n""]"
EL_M01_E10_1000_M410_NPC0010_f,M01_E10_1000_M410_NPC0010_f,dialogue,ありがとうございます！\nお父様！,شكرًا لك!\nيا أبي!,,"[""\\n""]"
EL_M01_E10_1000_M420_NPC0010_f,M01_E10_1000_M420_NPC0010_f,dialogue,エリオット。\n今回の件で、私は自分の無知を思い知りました。,إليوت.\nبسبب هذه الحادثة، أدركتُ مدى جهلي.,,"[""\\n""]"
EL_M01_E10_1000_M430_NPC0010_f,M01_E10_1000_M430_NPC0010_f,dialogue,王家の者として……いいえ、一人の人間として\n世界や民のことを、もっと学びたいのです。,بصفتي فردًا من العائلة المالكة... كلا، بل كإنسانة فحسب،\nأود أن أتعلم المزيد عن العالم وشعبي.,,"[""\\n""]"
EL_M01_E10_1000_M450_PCM000_m,M01_E10_1000_M450_PCM000_m,dialogue,もちろんです。\n俺が、あなたの目となり足となりましょう。,بالتأكيد.\nسأكون عينيكِ اللتين ترين بهما، وقدميكِ اللتين تسيرين بهما.,,"[""\\n""]"
EL_M01_E10_1000_M460_NPC0010_f,M01_E10_1000_M460_NPC0010_f,dialogue,ありがとう。,شكرًا لك.,,[]
EL_M01_E10_1000_M470_NPC0010_f,M01_E10_1000_M470_NPC0010_f,dialogue,では、さっそく冒険へ参りましょう！,إذن، فلننطلق في مغامرتنا على الفور!,,[]
EL_M01_E11_1000_M010_NPC0040_m,M01_E11_1000_M010_NPC0040_m,dialogue,……おお、ついにたどり着いたぞ！,...أوه، لقد وصلنا أخيرًا!,,[]
EL_M01_E11_1000_M020_NPC0040_m,M01_E11_1000_M020_NPC0040_m,dialogue,よし、例の鍵を出せ。,حسناً، أخرج ذلك المفتاح.,,[]
EL_M01_E11_1000_M030_NPC4319_m,M01_E11_1000_M030_NPC4319_m,dialogue,カイフリード様、本当に良いのですか？\n陛下の許しもなく、こんなことを……,سيد كايفرايد، هل هذا مقبول حقًا؟\nالقيام بهذا دون إذن جلالة الملك...,,"[""\\n""]"
EL_M01_E11_1000_M040_NPC0040_m,M01_E11_1000_M040_NPC0040_m,dialogue,もはや許可など無用。\n鍵をよこせ。,لم يعد هناك داعٍ للإذن.\nهات المفتاح.,,"[""\\n""]"
EL_M01_E11_1000_M050_NPC4319_m,M01_E11_1000_M050_NPC4319_m,dialogue,は……はい……,حـ... حاضر...,,[]
EL_M01_E11_1000_M060_NPC0040_m,M01_E11_1000_M060_NPC0040_m,dialogue,ははは、動いたぞ！,هاهاها، لقد تحرك!,,[]
EL_M01_E11_1000_M070_NPC4319_m,M01_E11_1000_M070_NPC4319_m,dialogue,なんなのですか、これは！？,ما هذا بحق السماء!؟,,[]
EL_M01_E11_1000_M080_NPC0040_m,M01_E11_1000_M080_NPC0040_m,dialogue,時を渡る魔法遺物――時の扉だ。,إنه أثر سحري يعبر الزمن—باب الزمن.,,[]
EL_M01_E11_1000_M090_NPC4319_m,M01_E11_1000_M090_NPC4319_m,dialogue,時を渡る！？\nそんなことができるのですか？,يعبر الزمن!؟\nهل يعقل أن يكون شيء كهذا ممكنًا؟,,"[""\\n""]"
EL_M01_E11_1000_M100_NPC0040_m,M01_E11_1000_M100_NPC0040_m,dialogue,今からそれを確かめる。\nさあ、行くぞ。,سنتحقق من ذلك الآن.\nهيا، فلنذهب.,,"[""\\n""]"
EL_M01_E11_1000_M110_NPC4319_m,M01_E11_1000_M110_NPC4319_m,dialogue,お、お待ちください！\nもっとよく調べてからのほうが……,مهـ... مهلاً!\nأليس من الأفضل فحصه بدقة أكبر أولاً...,,"[""\\n""]"
EL_M01_E11_1000_M120_NPC0040_m,M01_E11_1000_M120_NPC0040_m,dialogue,……貴様も腑抜けているのか？,...هل أنت جبان أيضاً؟,,[]
EL_M01_E11_1000_M130_NPC4319_m,M01_E11_1000_M130_NPC4319_m,dialogue,うあああっ……！,آاااه...!,,[]
EL_M01_E11_1000_M140_NPC0040_m,M01_E11_1000_M140_NPC0040_m,dialogue,急がねば、この遺跡も王に封鎖されてしまう！,إن لم نسرع، سيقوم الملك بإغلاق هذه الأطلال أيضاً!,,[]
EL_M01_E11_1000_M150_NPC0040_m,M01_E11_1000_M150_NPC0040_m,dialogue,臆病なヒカルドは、力を恐れてばかりいる！\n大いなる力があれば、未来を手にできるというのに……,إن هيكاردو الجبان لا يفعل شيئاً سوى الخوف من القوة!\nرغم أنه بالقوة العظيمة، يمكننا امتلاك المستقبل...,,"[""\\n""]"
EL_M01_E11_1000_M160_NPC0040_m,M01_E11_1000_M160_NPC0040_m,dialogue,愚かな王家に代わって私が創らねばならん！\n新たな歴史を……！,يجب أن أصنع تاريخاً جديداً\nبديلاً عن هذه العائلة المالكة الحمقاء...!,,"[""\\n""]"
EL_M01_E11_1000_M170_NPC0040_m,M01_E11_1000_M170_NPC0040_m,dialogue,……それこそが本来あるべき歴史なのだ。,...هذا هو التاريخ الذي يجب أن يكون.,,[]
EL_M01_E11_1000_M180_NPC4319_m,M01_E11_1000_M180_NPC4319_m,dialogue,う……うう……,آه... أوه...,,[]
EL_M01_E12_1000,M01_E12_1000,dialogue,姫の私室にやってきた。姫の使命について知る\nすると王から至急の呼び出しが,الوصول إلى غرفة الأميرة الخاصة، ومعرفة مهمتها\nوعندها، يصل استدعاء عاجل من الملك,,"[""\\n""]"
EL_M01_E12_1000_M010_PCM000_m,M01_E12_1000_M010_PCM000_m,dialogue,ヒューリア、このたびは\nお招きいただき恐縮です……,هيوريا، أنا ممتن للغاية\nلدعوتكِ لي...,,"[""\\n""]"
EL_M01_E12_1000_M020_NPC0010_f,M01_E12_1000_M020_NPC0010_f,dialogue,ふふ、どういたしまして。,ههه، على الرحب والسعة.,,[]
EL_M01_E12_1000_M030_NPC0010_f,M01_E12_1000_M030_NPC0010_f,dialogue,こんな風に、お友達を招待するなんて初めて。\n来てくれて嬉しいです。,هذه هي المرة الأولى التي أدعو فيها صديقًا إلى هنا.\nأنا سعيدة بقدومك.,,"[""\\n""]"
EL_M01_E12_1000_M040_PCM000_m,M01_E12_1000_M040_PCM000_m,dialogue,……君は、ほとんど城から出ずに暮らしてるんだね。,...يبدو أنكِ تقضين حياتكِ دون الخروج من القلعة تقريبًا.,,[]
EL_M01_E12_1000_M060_NPC0010_f,M01_E12_1000_M060_NPC0010_f,dialogue,それができるのは私だけですから。,لأني الوحيدة القادرة على القيام بذلك.,,[]
EL_M01_E12_1000_M070_PCM000_m,M01_E12_1000_M070_PCM000_m,dialogue,これからも、ずっと……,وهل سيستمر هذا إلى الأبد...,,[]
EL_M01_E12_1000_M080_NPC0010_f,M01_E12_1000_M080_NPC0010_f,dialogue,強い魔力を持って生まれた私の使命です。\n寂しくなることもあるけれど……,هذه مهمتي التي وُلدتُ بها لامتلاكي قوة سحرية عظيمة.\nرغم أنني أشعر بالوحدة أحيانًا...,,"[""\\n""]"
EL_M01_E12_1000_M090_NPC0010_f,M01_E12_1000_M090_NPC0010_f,dialogue,そんなときは、このペンダントが元気をくれるんです。,ولكن في مثل تلك الأوقات، تمدني هذه القلادة بالقوة.,,[]
EL_M01_E12_1000_M100_PCM000_m,M01_E12_1000_M100_PCM000_m,dialogue,ペンダント……？,قلادة...؟,,[]
EL_M01_E12_1000_M120_NPC0010_f,M01_E12_1000_M120_NPC0010_f,dialogue,……わかりました。\n私も協力いたしましょう。,...حسناً.\nسأقدم المساعدة أيضاً.,,"[""\\n""]"
EL_M01_E12_1000_M130_PCM000_m,M01_E12_1000_M130_PCM000_m,dialogue,ヒューリア様……？,الأميرة هيوريا...؟,,[]
EL_M01_E12_1000_M150_NPC0010_f,M01_E12_1000_M150_NPC0010_f,dialogue,『希望は、いつも“そこ”にある』,«الأمل موجود ”هناك“ دائماً»,,[]
EL_M01_E12_1000_M160_NPC0010_f,M01_E12_1000_M160_NPC0010_f,dialogue,この『琥珀のペンダント』は\n持ち主の周囲で起こったことを記録できるんです。,هذه «قلادة الكهرمان»\nيمكنها تسجيل ما يحدث حول صاحبها.,,"[""\\n""]"
EL_M01_E12_1000_M170_NPC0010_f,M01_E12_1000_M170_NPC0010_f,dialogue,王家の女性に代々受け継がれてきた物で\n幼い頃……亡くなった母からもらったんです。,يتوارثها نساء العائلة المالكة جيلاً بعد جيل.\nوقد حصلتُ عليها في صغري من والدتي الراحلة.,,"[""\\n""]"
EL_M01_E12_1000_M180_NPC0010_f,M01_E12_1000_M180_NPC0010_f,dialogue,『暗い想いに心を凍らせないで。\n　どんなときも未来を信じて生きるのよ』,«لا تدعي الأفكار المظلمة تجمد قلبكِ.\nوعليكِ أن تعيشي مؤمنة بالمستقبل دائماً»,,"[""\\n""]"
EL_M01_E12_1000_M190_NPC0010_f,M01_E12_1000_M190_NPC0010_f,dialogue,『希望は、いつも“そこ”にあるのだから』,«لأن الأمل موجود ”هناك“ دائماً»,,[]
EL_M01_E12_1000_M210_NPC0010_f,M01_E12_1000_M210_NPC0010_f,dialogue,ペンダントと共に伝わっている\nとても古い言葉だそうです。,يُقال إنها كلمات قديمة للغاية\nتوارثت مع القلادة.,,"[""\\n""]"
