id,ftext_key,category,source_text,arabic_translation,notes,placeholders
EL_MAGICSTONE_CHAIN_05_DESCRIPTION,MAGICSTONE_CHAIN_05_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_CHAIN""""/>のチャージ中の移動速度が{Num:1}％上昇""","""・تزداد سرعة الحركة أثناء شحن <img id=""""RI_ICON_WPN_CHAIN""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>""]"
EL_MAGICSTONE_CHAIN_06_DESCRIPTION,MAGICSTONE_CHAIN_06_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_CHAIN""""/>の通常攻撃中、\n　ヒットするたびにダメージが{Num:1}％ずつ増加\n・ダメージは最大{Num:2}％まで上昇""","""・أثناء الهجوم العادي بـ <img id=""""RI_ICON_WPN_CHAIN""""/>،\n　يزداد الضرر بنسبة {Num:1}％ مع كل إصابة\n・يزداد الضرر بنسبة تصل إلى {Num:2}％ كحد أقصى""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>"", ""\\n"", ""\\n""]"
EL_MAGICSTONE_CHAIN_07_DESCRIPTION,MAGICSTONE_CHAIN_07_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_CHAIN""""/>の必殺技のダメージが{Num:1}％上昇\n・<img id=""""RI_ICON_WPN_CHAIN""""/>の必殺技が敵にヒットしなかった場合、\n　{Num:2}のダメージを受ける""","""・يزداد ضرر المهارة القاضية لـ <img id=""""RI_ICON_WPN_CHAIN""""/> بنسبة {Num:1}％\n・إذا لم تصب المهارة القاضية لـ <img id=""""RI_ICON_WPN_CHAIN""""/> أي عدو،\n　تتلقى ضررًا بقيمة {Num:2}""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>"", ""\\n"", ""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>"", ""\\n""]"
EL_MAGICSTONE_CHAIN_09_DESCRIPTION,MAGICSTONE_CHAIN_09_DESCRIPTION,item_description,"""・状態異常の敵に対し、<img id=""""RI_ICON_WPN_CHAIN""""/>のダメージが{Num:1}％上昇""","""・يزداد ضرر <img id=""""RI_ICON_WPN_CHAIN""""/> بنسبة {Num:1}％ ضد الأعداء الذين يعانون من حالة سلبية""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>""]"
EL_MAGICSTONE_CHAIN_10_DESCRIPTION,MAGICSTONE_CHAIN_10_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_CHAIN""""/>の通常攻撃時、\n　自身の背後の敵に必ずクリティカルが発生""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_CHAIN""""/>،\n　تحدث ضربة حرجة حتمًا للأعداء المتواجدين خلفك""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>"", ""\\n""]"
EL_MAGICSTONE_CHAIN_11_DESCRIPTION,MAGICSTONE_CHAIN_11_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_CHAIN""""/>のクリティカル発生率が{Num:1}％上昇""","""・يزداد معدل الضربات الحرجة لـ <img id=""""RI_ICON_WPN_CHAIN""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>""]"
EL_MAGICSTONE_CHAIN_11_NAME,MAGICSTONE_CHAIN_11_NAME,skill_description,クリティカル発生上昇,زيادة معدل الضربات الحرجة,,[]
EL_MAGICSTONE_CHAIN_12_DESCRIPTION,MAGICSTONE_CHAIN_12_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_CHAIN""""/>の通常攻撃が２回ヒットするようになる\n・<img id=""""RI_ICON_WPN_CHAIN""""/>の通常攻撃のダメージが{Num:1}％減少""","""・يصيب الهجوم العادي لـ <img id=""""RI_ICON_WPN_CHAIN""""/> مرتين\n・يقل ضرر الهجوم العادي لـ <img id=""""RI_ICON_WPN_CHAIN""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>"", ""\\n"", ""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>""]"
EL_MAGICSTONE_CHAIN_13_DESCRIPTION,MAGICSTONE_CHAIN_13_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_CHAIN""""/>の通常攻撃ヒット時、{Num:1}％で敵が凍結""","""・عند إصابة الأعداء بالهجوم العادي لـ <img id=""""RI_ICON_WPN_CHAIN""""/>، هناك فرصة {Num:1}％ لإصابتهم بالتجميد""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>""]"
EL_MAGICSTONE_CHAIN_14_DESCRIPTION,MAGICSTONE_CHAIN_14_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_CHAIN""""/>の必殺技が敵を引き寄せず貫通する\n・<img id=""""RI_ICON_WPN_CHAIN""""/>の必殺技のダメージが{Num:1}％減少""","""・تخترق المهارة القاضية لـ <img id=""""RI_ICON_WPN_CHAIN""""/> الأعداء دون سحبهم إليها\n・يقل ضرر المهارة القاضية لـ <img id=""""RI_ICON_WPN_CHAIN""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>"", ""\\n"", ""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>""]"
EL_MAGICSTONE_CHAIN_15_DESCRIPTION,MAGICSTONE_CHAIN_15_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_LIFE_FULL""""/>が{Num:1}以下の時、\n　<img id=""""RI_ICON_WPN_CHAIN""""/>の必殺技ヒット時に<img id=""""RI_ICON_LIFE_FULL""""/>が{Num:2}回復""","""・عندما تكون <img id=""""RI_ICON_LIFE_FULL""""/> بقيمة {Num:1} أو أقل،\n　تسترد {Num:2} من <img id=""""RI_ICON_LIFE_FULL""""/> عند إصابة الأعداء بالمهارة القاضية لـ <img id=""""RI_ICON_WPN_CHAIN""""/>""",,"[""<img id=\""\""RI_ICON_LIFE_FULL\""\""/>"", ""\\n"", ""<img id=\""\""RI_ICON_WPN_CHAIN\""\""/>"", ""<img id=\""\""RI_ICON_LIFE_FULL\""\""/>""]"
EL_MAGICSTONE_HAMMER_01_DESCRIPTION,MAGICSTONE_HAMMER_01_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃力が{Num:1}上昇""","""・يزداد الهجوم لـ <img id=""""RI_ICON_WPN_HAMMER""""/> بمقدار {Num:1}""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_01_NAME,MAGICSTONE_HAMMER_01_NAME,skill_name,攻撃力上昇,زيادة الهجوم,,[]
EL_MAGICSTONE_HAMMER_02_DESCRIPTION,MAGICSTONE_HAMMER_02_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>による\n　クリティカル発生時のダメージが{Num:1}％上昇""","""・يزداد ضرر الضربة الحرجة لـ <img id=""""RI_ICON_WPN_HAMMER""""/>\n　بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>"", ""\\n""]"
EL_MAGICSTONE_HAMMER_02_NAME,MAGICSTONE_HAMMER_02_NAME,skill_description,クリティカルダメージ上昇,زيادة ضرر الحرجة,,[]
EL_MAGICSTONE_HAMMER_03_DESCRIPTION,MAGICSTONE_HAMMER_03_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>のチャージ時間が{Num:1}％短縮""","""・يقل وقت شحن <img id=""""RI_ICON_WPN_HAMMER""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_03_NAME,MAGICSTONE_HAMMER_03_NAME,skill_name,チャージ時間短縮,تقليص وقت الشحن,,[]
EL_MAGICSTONE_HAMMER_04_DESCRIPTION,MAGICSTONE_HAMMER_04_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の通常攻撃ヒット時、{Num:1}％で敵が気絶""","""・عند إصابة الأعداء بالهجوم العادي لـ <img id=""""RI_ICON_WPN_HAMMER""""/>، هناك فرصة {Num:1}％ لإصابتهم بالدوار""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_05_DESCRIPTION,MAGICSTONE_HAMMER_05_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃ヒット時、ノックバック距離が{Num:1}％上昇""","""・عند الإصابة بهجمات <img id=""""RI_ICON_WPN_HAMMER""""/>،تزداد مسافة الدفع للخلف بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_06_DESCRIPTION_2,MAGICSTONE_HAMMER_06_DESCRIPTION_2,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃で気絶させた場合、気絶時間が少し延長""","""・عند إصابة العدو بالدوار نتيجة هجوم <img id=""""RI_ICON_WPN_HAMMER""""/>، يزداد وقت الدوار قليلاً""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_06_DESCRIPTION_3,MAGICSTONE_HAMMER_06_DESCRIPTION_3,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃で気絶させた場合、気絶時間がかなり延長""","""・عند إصابة العدو بالدوار نتيجة هجوم <img id=""""RI_ICON_WPN_HAMMER""""/>، يزداد وقت الدوار كثيرًا""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_06_DESCRIPTION,MAGICSTONE_HAMMER_06_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃で気絶させた場合、気絶時間がわずかに延長""","""・عند إصابة العدو بالدوار نتيجة هجوم <img id=""""RI_ICON_WPN_HAMMER""""/>، يزداد وقت الدوار قليلاً جدًا""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_08_DESCRIPTION,MAGICSTONE_HAMMER_08_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃で吹き飛ばした敵が\n　他の敵や壁にぶつかると追加ダメージ""","""・عند اصطدام الأعداء المدفوعين بهجمات <img id=""""RI_ICON_WPN_HAMMER""""/>\n　بأعداء آخرين أو الجدران، يتلقون ضررًا إضافيًا""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>"", ""\\n""]"
EL_MAGICSTONE_HAMMER_09_DESCRIPTION,MAGICSTONE_HAMMER_09_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の必殺技発動後、その場に追加の衝撃波が{Num:1}回発生""","""・بعد تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_HAMMER""""/>، تتولد موجة صادمة إضافية {Num:1} من المرات في المكان نفسه""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_11_DESCRIPTION,MAGICSTONE_HAMMER_11_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>のクリティカル発生率が{Num:1}％上昇""","""・يزداد معدل الضربات الحرجة لـ <img id=""""RI_ICON_WPN_HAMMER""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_11_NAME,MAGICSTONE_HAMMER_11_NAME,skill_description,クリティカル発生上昇,زيادة معدل الضربات الحرجة,,[]
EL_MAGICSTONE_HAMMER_12_DESCRIPTION,MAGICSTONE_HAMMER_12_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の必殺技の攻撃範囲が{Num:1}％上昇""","""・يزداد نطاق هجوم المهارة القاضية لـ <img id=""""RI_ICON_WPN_HAMMER""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_13_DESCRIPTION,MAGICSTONE_HAMMER_13_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>で敵を撃破時、爆発が発生""","""・يحدث انفجار عند هزيمة الأعداء باستخدام <img id=""""RI_ICON_WPN_HAMMER""""/>""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>""]"
EL_MAGICSTONE_HAMMER_14_DESCRIPTION,MAGICSTONE_HAMMER_14_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の必殺技発動後、前方に雷が{Num:1}個発生\n・雷にヒットした敵は{Num:2}％で気絶""","""・بعد تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_HAMMER""""/>، تتولد {Num:1} صواعق في الأمام\n・هناك فرصة {Num:2}％ لإصابة الأعداء المصعوقين بالدوار""",,"[""<img id=\""\""RI_ICON_WPN_HAMMER\""\""/>"", ""\\n""]"
EL_MAGICSTONE_PIECE_FLAVOR,MAGICSTONE_PIECE_FLAVOR,item_description,魔力が凝縮された結晶の欠片。\n集めて生成すると、魔石にすることができる。,شظية بلورة تحتوي على قوة سحرية مكثفة.\nعند جمعها وصياغتها، يمكن تحويلها إلى حجر سحر.,,"[""\\n""]"
EL_MAGICSTONE_PIECE_NAME,MAGICSTONE_PIECE_NAME,item_name,魔石の欠片,شظية حجر السحر,,[]
EL_MAGICSTONE_SPEAR_01_DESCRIPTION,MAGICSTONE_SPEAR_01_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の攻撃力が{Num:1}上昇""","""・يزداد الهجوم لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بمقدار {Num:1}""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>""]"
EL_MAGICSTONE_SPEAR_01_NAME,MAGICSTONE_SPEAR_01_NAME,skill_name,攻撃力上昇,زيادة الهجوم,,[]
EL_MAGICSTONE_SPEAR_02_DESCRIPTION,MAGICSTONE_SPEAR_02_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>による\n　クリティカル発生時のダメージが{Num:1}％上昇""","""・يزداد ضرر الضربة الحرجة لـ <img id=""""RI_ICON_WPN_SPEAR""""/>\n　بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>"", ""\\n""]"
EL_MAGICSTONE_SPEAR_02_NAME,MAGICSTONE_SPEAR_02_NAME,skill_description,クリティカルダメージ上昇,زيادة ضرر الحرجة,,[]
EL_MAGICSTONE_SPEAR_03_DESCRIPTION,MAGICSTONE_SPEAR_03_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>のチャージ時間が{Num:1}％短縮""","""・يقل وقت شحن <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>""]"
EL_MAGICSTONE_SPEAR_03_NAME,MAGICSTONE_SPEAR_03_NAME,skill_name,チャージ時間短縮,تقليص وقت الشحن,,[]
EL_MAGICSTONE_SPEAR_04_DESCRIPTION_2,MAGICSTONE_SPEAR_04_DESCRIPTION_2,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技発動時、\n　通過した場所に少しの間、火柱が発生\n・火柱にヒットした敵は炎上""","""・عند تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/>،\n　تظهر أعمدة لهب لفترة وجيزة في المكان الذي مررت به\n・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>"", ""\\n"", ""\\n""]"
EL_MAGICSTONE_SPEAR_04_DESCRIPTION_3,MAGICSTONE_SPEAR_04_DESCRIPTION_3,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技発動時、\n　通過した場所にしばらく火柱が発生\n・火柱にヒットした敵は炎上""","""・عند تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/>،\n　تظهر أعمدة لهب لبعض الوقت في المكان الذي مررت به\n・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>"", ""\\n"", ""\\n""]"
EL_MAGICSTONE_SPEAR_04_DESCRIPTION,MAGICSTONE_SPEAR_04_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技発動時、\n　通過した場所にわずかな間、火柱が発生\n・火柱にヒットした敵は炎上""","""・عند تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/>،\n　تظهر أعمدة لهب لفترة وجيزة جدًا في المكان الذي مررت به\n・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>"", ""\\n"", ""\\n""]"
EL_MAGICSTONE_SPEAR_05_DESCRIPTION,MAGICSTONE_SPEAR_05_DESCRIPTION,item_description,"""・他の武器を使用後のわずかな間、\n　<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃のリーチが{Num:1}％上昇""","""・لفترة وجيزة جدًا بعد استخدام سلاح آخر،\n　يزداد مدى الهجوم العادي لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",,"[""\\n"", ""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>""]"
EL_MAGICSTONE_SPEAR_06_DESCRIPTION,MAGICSTONE_SPEAR_06_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技発動中、ダメージを受けない\n・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技の移動距離が{Num:1}％上昇""","""・لا تتلقى ضررًا أثناء تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/>\n・تزداد مسافة حركة المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>"", ""\\n"", ""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>""]"
EL_MAGICSTONE_SPEAR_10_DESCRIPTION,MAGICSTONE_SPEAR_10_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃時、３方向への攻撃が発生\n・<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃のダメージが{Num:1}％減少""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_SPEAR""""/>،يُشن الهجوم في 3 اتجاهات\n・يقل ضرر الهجوم العادي لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>"", ""\\n"", ""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>""]"
EL_MAGICSTONE_SPEAR_11_DESCRIPTION,MAGICSTONE_SPEAR_11_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>のクリティカル発生率が{Num:1}％上昇""","""・يزداد معدل الضربات الحرجة لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>""]"
EL_MAGICSTONE_SPEAR_11_NAME,MAGICSTONE_SPEAR_11_NAME,skill_description,クリティカル発生上昇,زيادة معدل الضربات الحرجة,,[]
EL_MAGICSTONE_SPEAR_12_DESCRIPTION,MAGICSTONE_SPEAR_12_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃時、前方へ素早く移動しながら攻撃""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_SPEAR""""/>، تهاجم أثناء التحرك للأمام بسرعة""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>""]"
EL_MAGICSTONE_SPEAR_14_DESCRIPTION,MAGICSTONE_SPEAR_14_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SPEAR""""/>を使用後のわずかな間、\n　他の武器のダメージが{Num:1}％上昇""","""・لفترة وجيزة جدًا بعد استخدام <img id=""""RI_ICON_WPN_SPEAR""""/>،\n　يزداد ضرر الأسلحة الأخرى بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>"", ""\\n""]"
EL_MAGICSTONE_SPEAR_15_DESCRIPTION,MAGICSTONE_SPEAR_15_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_LIFE_FULL""""/>が{Num:1}％以上の時、\n　<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃がヒットした敵に追加攻撃が発生""","""・عندما تكون <img id=""""RI_ICON_LIFE_FULL""""/> بنسبة {Num:1}％ أو أكثر،\n　يُشن هجوم إضافي على العدو الذي يصيبه الهجوم العادي لـ <img id=""""RI_ICON_WPN_SPEAR""""/>""",,"[""<img id=\""\""RI_ICON_LIFE_FULL\""\""/>"", ""\\n"", ""<img id=\""\""RI_ICON_WPN_SPEAR\""\""/>""]"
EL_MAGICSTONE_SWORD_01_DESCRIPTION,MAGICSTONE_SWORD_01_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>の攻撃力が{Num:1}上昇""","""・يزداد الهجوم لـ <img id=""""RI_ICON_WPN_SWORD""""/> بمقدار {Num:1}""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>""]"
EL_MAGICSTONE_SWORD_01_NAME,MAGICSTONE_SWORD_01_NAME,skill_name,攻撃力上昇,زيادة الهجوم,,[]
EL_MAGICSTONE_SWORD_02_DESCRIPTION,MAGICSTONE_SWORD_02_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>による\n　クリティカル発生時のダメージが{Num:1}％上昇""","""・يزداد ضرر الضربة الحرجة لـ <img id=""""RI_ICON_WPN_SWORD""""/>\n　بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>"", ""\\n""]"
EL_MAGICSTONE_SWORD_02_NAME,MAGICSTONE_SWORD_02_NAME,skill_description,クリティカルダメージ上昇,زيادة ضرر الحرجة,,[]
EL_MAGICSTONE_SWORD_03_DESCRIPTION,MAGICSTONE_SWORD_03_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>のチャージ時間が{Num:1}％短縮""","""・يقل وقت شحن <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>""]"
EL_MAGICSTONE_SWORD_03_NAME,MAGICSTONE_SWORD_03_NAME,skill_name,チャージ時間短縮,تقليص وقت الشحن,,[]
EL_MAGICSTONE_SWORD_05_DESCRIPTION,MAGICSTONE_SWORD_05_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>の攻撃時に発生する\n　飛ぶ斬撃の大きさが{Num:1}％上昇""","""・يزداد حجم الضربات القاطعة الطائرة المتولدة عند الهجوم بـ <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>"", ""\\n""]"
EL_MAGICSTONE_SWORD_09_DESCRIPTION,MAGICSTONE_SWORD_09_DESCRIPTION,item_description,"""・ガード成功後の<img id=""""RI_ICON_WPN_SWORD""""/>の通常攻撃時、\n　飛ぶ斬撃が{Num:1}回まで発生""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_SWORD""""/> بعد حراسة ناجحة،\n　تتولد ضربات قاطعة طائرة حتى {Num:1} من المرات""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>"", ""\\n""]"
EL_MAGICSTONE_SWORD_10_DESCRIPTION,MAGICSTONE_SWORD_10_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>の必殺技発動時、飛ぶ斬撃が追加で発生""","""・عند تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SWORD""""/>، تتولد ضربات قاطعة طائرة إضافية""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>""]"
EL_MAGICSTONE_SWORD_11_DESCRIPTION,MAGICSTONE_SWORD_11_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>のクリティカル発生率が{Num:1}％上昇""","""・يزداد معدل الضربات الحرجة لـ <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>""]"
EL_MAGICSTONE_SWORD_11_NAME,MAGICSTONE_SWORD_11_NAME,skill_description,クリティカル発生上昇,زيادة معدل الضربات الحرجة,,[]
EL_MAGICSTONE_SWORD_12_DESCRIPTION,MAGICSTONE_SWORD_12_DESCRIPTION,item_description,"""・ガードブレイク中の<img id=""""RI_ICON_WPN_SWORD""""/>の通常攻撃時、\n　飛ぶ斬撃が発生""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_SWORD""""/> أثناء كسر حراسة العدو،\n　تتولد ضربات قاطعة طائرة""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>"", ""\\n""]"
EL_MAGICSTONE_SWORD_13_DESCRIPTION,MAGICSTONE_SWORD_13_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>の攻撃ヒット後、\n　盾を構えると{Num:1}回まで全方向にガード""","・بعد إصابة هجوم <img id=""RI_ICON_WPN_SWORD""/>،\n　يصد الدرع الهجمات من كافة الاتجاهات حتى {Num:1} من المرات",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>"", ""\\n""]"
EL_MAGICSTONE_SWORD_14_DESCRIPTION,MAGICSTONE_SWORD_14_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>のチャージが溜まるたび、\n　敵をノックバックさせるオーラを放出""","・كلما تراكم شحن <img id=""RI_ICON_WPN_SWORD""/>،\n　تنطلق هالة تدفع الأعداء إلى الخلف",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>"", ""\\n""]"
EL_MAGICSTONE_SWORD_81_DESCRIPTION,MAGICSTONE_SWORD_81_DESCRIPTION,item_description,"""・体力が{Num:1}％以下の敵に対し、\n　<img id=""""RI_ICON_WPN_SWORD""""/>のダメージが{Num:2}％上昇""","・ضد الأعداء الذين تبلغ نقاط الصحة لديهم {Num:1}٪ أو أقل،\n　يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:2}٪",,"[""\\n"", ""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>""]"
EL_MAGICSTONE_SWORD_82_DESCRIPTION,MAGICSTONE_SWORD_82_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>のクリティカル発生率が{Num:1}％上昇""","""・يزداد معدل الضربات الحرجة لـ <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>""]"
EL_MAGICSTONE_SWORD_83_DESCRIPTION,MAGICSTONE_SWORD_83_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>のダメージが{Num:1}％上昇\n・ガード時、盾の耐久力が減少しやすくなる""","・يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:1}٪\n・عند الصد، تقل متانة الدرع بسهولة أكبر",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>"", ""\\n""]"
